building_name,city,province,region,country,window_count,window_type,access_method,service_type,frequency,labour_rate_cad,margin_pct,base_minutes_per_window,service_multiplier,access_multiplier,frequency_discount,total_labour_minutes,labour_cost_cad,materials_cost_cad,subtotal_cad,margin_amount_cad,final_price_cad,per_window_cost_cad,visits_per_year,annual_total_cad
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,exterior_only,monthly,26.0,25.0,5,0.55,1.0,0.8,77.0,26.69,2.14,28.83,7.21,36.04,1.29,12,432.43
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,exterior_only,monthly,26.0,30.0,5,0.55,1.0,0.8,77.0,26.69,2.14,28.83,8.65,37.48,1.34,12,449.73
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,exterior_only,monthly,26.0,35.0,5,0.55,1.0,0.8,77.0,26.69,2.14,28.83,10.09,38.92,1.39,12,467.03
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,exterior_only,monthly,26.0,40.0,5,0.55,1.0,0.8,77.0,26.69,2.14,28.83,11.53,40.36,1.44,12,484.32
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,exterior_only,weekly,20.0,25.0,5,0.55,1.0,0.7,77.0,17.97,1.44,19.4,4.85,24.25,0.87,52,1261.26
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,exterior_only,weekly,20.0,30.0,5,0.55,1.0,0.7,77.0,17.97,1.44,19.4,5.82,25.23,0.9,52,1311.71
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,exterior_only,weekly,20.0,35.0,5,0.55,1.0,0.7,77.0,17.97,1.44,19.4,6.79,26.2,0.94,52,1362.16
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,exterior_only,weekly,20.0,40.0,5,0.55,1.0,0.7,77.0,17.97,1.44,19.4,7.76,27.17,0.97,52,1412.61
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,exterior_only,weekly,22.0,25.0,5,0.55,1.0,0.7,77.0,19.76,1.58,21.34,5.34,26.68,0.95,52,1387.39
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,exterior_only,weekly,22.0,30.0,5,0.55,1.0,0.7,77.0,19.76,1.58,21.34,6.4,27.75,0.99,52,1442.88
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,exterior_only,weekly,22.0,35.0,5,0.55,1.0,0.7,77.0,19.76,1.58,21.34,7.47,28.81,1.03,52,1498.38
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,exterior_only,weekly,22.0,40.0,5,0.55,1.0,0.7,77.0,19.76,1.58,21.34,8.54,29.88,1.07,52,1553.87
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,exterior_only,weekly,24.0,25.0,5,0.55,1.0,0.7,77.0,21.56,1.72,23.28,5.82,29.11,1.04,52,1513.51
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,exterior_only,weekly,24.0,30.0,5,0.55,1.0,0.7,77.0,21.56,1.72,23.28,6.99,30.27,1.08,52,1574.05
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,exterior_only,weekly,24.0,35.0,5,0.55,1.0,0.7,77.0,21.56,1.72,23.28,8.15,31.43,1.12,52,1634.59
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,exterior_only,weekly,24.0,40.0,5,0.55,1.0,0.7,77.0,21.56,1.72,23.28,9.31,32.6,1.16,52,1695.13
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,exterior_only,weekly,26.0,25.0,5,0.55,1.0,0.7,77.0,23.36,1.87,25.23,6.31,31.53,1.13,52,1639.64
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,exterior_only,weekly,26.0,30.0,5,0.55,1.0,0.7,77.0,23.36,1.87,25.23,7.57,32.79,1.17,52,1705.22
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,exterior_only,weekly,26.0,35.0,5,0.55,1.0,0.7,77.0,23.36,1.87,25.23,8.83,34.05,1.22,52,1770.81
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,exterior_only,weekly,26.0,40.0,5,0.55,1.0,0.7,77.0,23.36,1.87,25.23,10.09,35.32,1.26,52,1836.39
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,both,one_time,20.0,25.0,5,1.0,1.0,1.0,140.0,46.67,3.73,50.4,12.6,63.0,2.25,1,63.0
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,both,one_time,20.0,30.0,5,1.0,1.0,1.0,140.0,46.67,3.73,50.4,15.12,65.52,2.34,1,65.52
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,both,one_time,20.0,35.0,5,1.0,1.0,1.0,140.0,46.67,3.73,50.4,17.64,68.04,2.43,1,68.04
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,both,one_time,20.0,40.0,5,1.0,1.0,1.0,140.0,46.67,3.73,50.4,20.16,70.56,2.52,1,70.56
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,both,one_time,22.0,25.0,5,1.0,1.0,1.0,140.0,51.33,4.11,55.44,13.86,69.3,2.48,1,69.3
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,both,one_time,22.0,30.0,5,1.0,1.0,1.0,140.0,51.33,4.11,55.44,16.63,72.07,2.57,1,72.07
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,both,one_time,22.0,35.0,5,1.0,1.0,1.0,140.0,51.33,4.11,55.44,19.4,74.84,2.67,1,74.84
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,both,one_time,22.0,40.0,5,1.0,1.0,1.0,140.0,51.33,4.11,55.44,22.18,77.62,2.77,1,77.62
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,both,one_time,24.0,25.0,5,1.0,1.0,1.0,140.0,56.0,4.48,60.48,15.12,75.6,2.7,1,75.6
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,both,one_time,24.0,30.0,5,1.0,1.0,1.0,140.0,56.0,4.48,60.48,18.14,78.62,2.81,1,78.62
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,both,one_time,24.0,35.0,5,1.0,1.0,1.0,140.0,56.0,4.48,60.48,21.17,81.65,2.92,1,81.65
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,both,one_time,24.0,40.0,5,1.0,1.0,1.0,140.0,56.0,4.48,60.48,24.19,84.67,3.02,1,84.67
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,both,one_time,26.0,25.0,5,1.0,1.0,1.0,140.0,60.67,4.85,65.52,16.38,81.9,2.93,1,81.9
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,both,one_time,26.0,30.0,5,1.0,1.0,1.0,140.0,60.67,4.85,65.52,19.66,85.18,3.04,1,85.18
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,both,one_time,26.0,35.0,5,1.0,1.0,1.0,140.0,60.67,4.85,65.52,22.93,88.45,3.16,1,88.45
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,both,one_time,26.0,40.0,5,1.0,1.0,1.0,140.0,60.67,4.85,65.52,26.21,91.73,3.28,1,91.73
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,both,quarterly,20.0,25.0,5,1.0,1.0,0.9,140.0,42.0,3.36,45.36,11.34,56.7,2.03,4,226.8
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,both,quarterly,20.0,30.0,5,1.0,1.0,0.9,140.0,42.0,3.36,45.36,13.61,58.97,2.11,4,235.87
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,both,quarterly,20.0,35.0,5,1.0,1.0,0.9,140.0,42.0,3.36,45.36,15.88,61.24,2.19,4,244.94
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,both,quarterly,20.0,40.0,5,1.0,1.0,0.9,140.0,42.0,3.36,45.36,18.14,63.5,2.27,4,254.02
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,both,quarterly,22.0,25.0,5,1.0,1.0,0.9,140.0,46.2,3.7,49.9,12.47,62.37,2.23,4,249.48
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,both,quarterly,22.0,30.0,5,1.0,1.0,0.9,140.0,46.2,3.7,49.9,14.97,64.86,2.32,4,259.46
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,both,quarterly,22.0,35.0,5,1.0,1.0,0.9,140.0,46.2,3.7,49.9,17.46,67.36,2.41,4,269.44
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,both,quarterly,22.0,40.0,5,1.0,1.0,0.9,140.0,46.2,3.7,49.9,19.96,69.85,2.49,4,279.42
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,both,quarterly,24.0,25.0,5,1.0,1.0,0.9,140.0,50.4,4.03,54.43,13.61,68.04,2.43,4,272.16
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,both,quarterly,24.0,30.0,5,1.0,1.0,0.9,140.0,50.4,4.03,54.43,16.33,70.76,2.53,4,283.05
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,both,quarterly,24.0,35.0,5,1.0,1.0,0.9,140.0,50.4,4.03,54.43,19.05,73.48,2.62,4,293.93
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,both,quarterly,24.0,40.0,5,1.0,1.0,0.9,140.0,50.4,4.03,54.43,21.77,76.2,2.72,4,304.82
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,both,quarterly,26.0,25.0,5,1.0,1.0,0.9,140.0,54.6,4.37,58.97,14.74,73.71,2.63,4,294.84
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,both,quarterly,26.0,30.0,5,1.0,1.0,0.9,140.0,54.6,4.37,58.97,17.69,76.66,2.74,4,306.63
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,both,quarterly,26.0,35.0,5,1.0,1.0,0.9,140.0,54.6,4.37,58.97,20.64,79.61,2.84,4,318.43
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,both,quarterly,26.0,40.0,5,1.0,1.0,0.9,140.0,54.6,4.37,58.97,23.59,82.56,2.95,4,330.22
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,both,monthly,20.0,25.0,5,1.0,1.0,0.8,140.0,37.33,2.99,40.32,10.08,50.4,1.8,12,604.8
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,both,monthly,20.0,30.0,5,1.0,1.0,0.8,140.0,37.33,2.99,40.32,12.1,52.42,1.87,12,628.99
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,both,monthly,20.0,35.0,5,1.0,1.0,0.8,140.0,37.33,2.99,40.32,14.11,54.43,1.94,12,653.18
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,both,monthly,20.0,40.0,5,1.0,1.0,0.8,140.0,37.33,2.99,40.32,16.13,56.45,2.02,12,677.38
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,both,monthly,22.0,25.0,5,1.0,1.0,0.8,140.0,41.07,3.29,44.35,11.09,55.44,1.98,12,665.28
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,both,monthly,22.0,30.0,5,1.0,1.0,0.8,140.0,41.07,3.29,44.35,13.31,57.66,2.06,12,691.89
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,both,monthly,22.0,35.0,5,1.0,1.0,0.8,140.0,41.07,3.29,44.35,15.52,59.88,2.14,12,718.5
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,both,monthly,22.0,40.0,5,1.0,1.0,0.8,140.0,41.07,3.29,44.35,17.74,62.09,2.22,12,745.11
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,both,monthly,24.0,25.0,5,1.0,1.0,0.8,140.0,44.8,3.58,48.38,12.1,60.48,2.16,12,725.76
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,both,monthly,24.0,30.0,5,1.0,1.0,0.8,140.0,44.8,3.58,48.38,14.52,62.9,2.25,12,754.79
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,both,monthly,24.0,35.0,5,1.0,1.0,0.8,140.0,44.8,3.58,48.38,16.93,65.32,2.33,12,783.82
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,both,monthly,24.0,40.0,5,1.0,1.0,0.8,140.0,44.8,3.58,48.38,19.35,67.74,2.42,12,812.85
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,both,monthly,26.0,25.0,5,1.0,1.0,0.8,140.0,48.53,3.88,52.42,13.1,65.52,2.34,12,786.24
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,both,monthly,26.0,30.0,5,1.0,1.0,0.8,140.0,48.53,3.88,52.42,15.72,68.14,2.43,12,817.69
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,both,monthly,26.0,35.0,5,1.0,1.0,0.8,140.0,48.53,3.88,52.42,18.35,70.76,2.53,12,849.14
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,both,monthly,26.0,40.0,5,1.0,1.0,0.8,140.0,48.53,3.88,52.42,20.97,73.38,2.62,12,880.59
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,both,weekly,20.0,25.0,5,1.0,1.0,0.7,140.0,32.67,2.61,35.28,8.82,44.1,1.58,52,2293.2
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,both,weekly,20.0,30.0,5,1.0,1.0,0.7,140.0,32.67,2.61,35.28,10.58,45.86,1.64,52,2384.93
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,both,weekly,20.0,35.0,5,1.0,1.0,0.7,140.0,32.67,2.61,35.28,12.35,47.63,1.7,52,2476.66
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,both,weekly,20.0,40.0,5,1.0,1.0,0.7,140.0,32.67,2.61,35.28,14.11,49.39,1.76,52,2568.38
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,both,weekly,22.0,25.0,5,1.0,1.0,0.7,140.0,35.93,2.87,38.81,9.7,48.51,1.73,52,2522.52
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,both,weekly,22.0,30.0,5,1.0,1.0,0.7,140.0,35.93,2.87,38.81,11.64,50.45,1.8,52,2623.42
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,both,weekly,22.0,35.0,5,1.0,1.0,0.7,140.0,35.93,2.87,38.81,13.58,52.39,1.87,52,2724.32
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,both,weekly,22.0,40.0,5,1.0,1.0,0.7,140.0,35.93,2.87,38.81,15.52,54.33,1.94,52,2825.22
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,both,weekly,24.0,25.0,5,1.0,1.0,0.7,140.0,39.2,3.14,42.34,10.58,52.92,1.89,52,2751.84
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,both,weekly,24.0,30.0,5,1.0,1.0,0.7,140.0,39.2,3.14,42.34,12.7,55.04,1.97,52,2861.91
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,both,weekly,24.0,35.0,5,1.0,1.0,0.7,140.0,39.2,3.14,42.34,14.82,57.15,2.04,52,2971.99
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,both,weekly,24.0,40.0,5,1.0,1.0,0.7,140.0,39.2,3.14,42.34,16.93,59.27,2.12,52,3082.06
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,both,weekly,26.0,25.0,5,1.0,1.0,0.7,140.0,42.47,3.4,45.86,11.47,57.33,2.05,52,2981.16
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,both,weekly,26.0,30.0,5,1.0,1.0,0.7,140.0,42.47,3.4,45.86,13.76,59.62,2.13,52,3100.41
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,both,weekly,26.0,35.0,5,1.0,1.0,0.7,140.0,42.47,3.4,45.86,16.05,61.92,2.21,52,3219.65
Medical Clinic - Great Northern Rd,Sault Ste. Marie,Ontario,Northern Ontario,Canada,28,double_pane,ground_level,both,weekly,26.0,40.0,5,1.0,1.0,0.7,140.0,42.47,3.4,45.86,18.35,64.21,2.29,52,3338.9
Government Office - Huron Street,Sault Ste. Marie,Ontario,Northern Ontario,Canada,70,double_pane,ladder,interior_only,one_time,20.0,25.0,5,0.45,1.4,1.0,220.5,73.5,5.88,79.38,19.84,99.22,1.42,1,99.22
Government Office - Huron Street,Sault Ste. Marie,Ontario,Northern Ontario,Canada,70,double_pane,ladder,interior_only,one_time,20.0,30.0,5,0.45,1.4,1.0,220.5,73.5,5.88,79.38,23.81,103.19,1.47,1,103.19
Government Office - Huron Street,Sault Ste. Marie,Ontario,Northern Ontario,Canada,70,double_pane,ladder,interior_only,one_time,20.0,35.0,5,0.45,1.4,1.0,220.5,73.5,5.88,79.38,27.78,107.16,1.53,1,107.16
Government Office - Huron Street,Sault Ste. Marie,Ontario,Northern Ontario,Canada,70,double_pane,ladder,interior_only,one_time,20.0,40.0,5,0.45,1.4,1.0,220.5,73.5,5.88,79.38,31.75,111.13,1.59,1,111.13
Government Office - Huron Street,Sault Ste. Marie,Ontario,Northern Ontario,Canada,70,double_pane,ladder,interior_only,one_time,22.0,25.0,5,0.45,1.4,1.0,220.5,80.85,6.47,87.32,21.83,109.15,1.56,1,109.15
Government Office - Huron Street,Sault Ste. Marie,Ontario,Northern Ontario,Canada,70,double_pane,ladder,interior_only,one_time,22.0,30.0,5,0.45,1.4,1.0,220.5,80.85,6.47,87.32,26.2,113.51,1.62,1,113.51
Government Office - Huron Street,Sault Ste. Marie,Ontario,Northern Ontario,Canada,70,double_pane,ladder,interior_only,one_time,22.0,35.0,5,0.45,1.4,1.0,220.5,80.85,6.47,87.32,30.56,117.88,1.68,1,117.88
Government Office - Huron Street,Sault Ste. Marie,Ontario,Northern Ontario,Canada,70,double_pane,ladder,interior_only,one_time,22.0,40.0,5,0.45,1.4,1.0,220.5,80.85,6.47,87.32,34.93,122.25,1.75,1,122.25
Government Office - Huron Street,Sault Ste. Marie,Ontario,Northern Ontario,Canada,70,double_pane,ladder,interior_only,one_time,24.0,25.0,5,0.45,1.4,1.0,220.5,88.2,7.06,95.26,23.81,119.07,1.7,1,119.07
Government Office - Huron Street,Sault Ste. Marie,Ontario,Northern Ontario,Canada,70,double_pane,ladder,interior_only,one_time,24.0,30.0,5,0.45,1.4,1.0,220.5,88.2,7.06,95.26,28.58,123.83,1.77,1,123.83
Government Office - Huron Street,Sault Ste. Marie,Ontario,Northern Ontario,Canada,70,double_pane,ladder,interior_only,one_time,24.0,35.0,5,0.45,1.4,1.0,220.5,88.2,7.06,95.26,33.34,128.6,1.84,1,128.6
Government Office - Huron Street,Sault Ste. Marie,Ontario,Northern Ontario,Canada,70,double_pane,ladder,interior_only,one_time,24.0,40.0,5,0.45,1.4,1.0,220.5,88.2,7.06,95.26,38.1,133.36,1.91,1,133.36
Government Office - Huron Street,Sault Ste. Marie,Ontario,Northern Ontario,Canada,70,double_pane,ladder,interior_only,one_time,26.0,25.0,5,0.45,1.4,1.0,220.5,95.55,7.64,103.19,25.8,128.99,1.84,1,128.99
Government Office - Huron Street,Sault Ste. Marie,Ontario,Northern Ontario,Canada,70,double_pane,ladder,interior_only,one_time,26.0,30.0,5,0.45,1.4,1.0,220.5,95.55,7.64,103.19,30.96,134.15,1.92,1,134.15
Government Office - Huron Street,Sault Ste. Marie,Ontario,Northern Ontario,Canada,70,double_pane,ladder,interior_only,one_time,26.0,35.0,5,0.45,1.4,1.0,220.5,95.55,7.64,103.19,36.12,139.31,1.99,1,139.31
Government Office - Huron Street,Sault Ste. Marie,Ontario,Northern Ontario,Canada,70,double_pane,ladder,interior_only,one_time,26.0,40.0,5,0.45,1.4,1.0,220.5,95.55,7.64,103.19,41.28,144.47,2.06,1,144.47
Government Office - Huron Street,Sault Ste. Marie,Ontario,Northern Ontario,Canada,70,double_pane,ladder,interior_only,quarterly,20.0,25.0,5,0.45,1.4,0.9,220.5,66.15,5.29,71.44,17.86,89.3,1.28,4,357.21
Government Office - Huron Street,Sault Ste. Marie,Ontario,Northern Ontario,Canada,70,double_pane,ladder,interior_only,quarterly,20.0,30.0,5,0.45,1.4,0.9,220.5,66.15,5.29,71.44,21.43,92.87,1.33,4,371.5
Government Office - Huron Street,Sault Ste. Marie,Ontario,Northern Ontario,Canada,70,double_pane,ladder,interior_only,quarterly,20.0,35.0,5,0.45,1.4,0.9,220.5,66.15,5.29,71.44,25.0,96.45,1.38,4,385.79
Government Office - Huron Street,Sault Ste. Marie,Ontario,Northern Ontario,Canada,70,double_pane,ladder,interior_only,quarterly,20.0,40.0,5,0.45,1.4,0.9,220.5,66.15,5.29,71.44,28.58,100.02,1.43,4,400.08
Government Office - Huron Street,Sault Ste. Marie,Ontario,Northern Ontario,Canada,70,double_pane,ladder,interior_only,quarterly,22.0,25.0,5,0.45,1.4,0.9,220.5,72.77,5.82,78.59,19.65,98.23,1.4,4,392.93
Government Office - Huron Street,Sault Ste. Marie,Ontario,Northern Ontario,Canada,70,double_pane,ladder,interior_only,quarterly,22.0,30.0,5,0.45,1.4,0.9,220.5,72.77,5.82,78.59,23.58,102.16,1.46,4,408.65
Government Office - Huron Street,Sault Ste. Marie,Ontario,Northern Ontario,Canada,70,double_pane,ladder,interior_only,quarterly,22.0,35.0,5,0.45,1.4,0.9,220.5,72.77,5.82,78.59,27.51,106.09,1.52,4,424.37
Government Office - Huron Street,Sault Ste. Marie,Ontario,Northern Ontario,Canada,70,double_pane,ladder,interior_only,quarterly,22.0,40.0,5,0.45,1.4,0.9,220.5,72.77,5.82,78.59,31.43,110.02,1.57,4,440.08
Government Office - Huron Street,Sault Ste. Marie,Ontario,Northern Ontario,Canada,70,double_pane,ladder,interior_only,quarterly,24.0,25.0,5,0.45,1.4,0.9,220.5,79.38,6.35,85.73,21.43,107.16,1.53,4,428.65
